token_0,BIO_tag_0
grati,
",",O
minggu,
",",O
14112021,
",",O
1230,
",",O
wib,
",",O
aksi,
",",O
kondisi,
",",O
ramai,
",",O
wisata,
",",O
ranu,
",",O
grati,
",",O
siang,
",",O
kondisi,
",",O
ramai,
",",O
wilang,b-nama
",",O
pelaku,
",",O
melemparkan,
",",O
bondet,
",",O
mengacungkan,
",",O
celurit,
",",O
warga,
",",O
pelaku,
",",O
berhasil,
",",O
kabur,
",",O
iwdiwd,
",",O
video,
",",O
pendek,
",",O
beredar,
",",O
aplikasi,
",",O
percakapan,
",",O
whatsapp,
",",O
sudut,
",",O
pengambilan,
",",O
video,
",",O
kendaraan,
",",O
gardu,
",",O
tol,
",",O
potongan,
",",O
salah,
",",O
video,
",",O
enam,
",",O
polisi,
",",O
berpakaian,
",",O
preman,
",",O
menyergap,
",",O
pikap,
",",O
warna,
",",O
hitam,
",",O
berhenti,
",",O
mengeluarkan,
",",O
pistol,
",",O
menodongkan,
",",O
arah,
",",O
kemudi,
",",O
polisi,
",",O
berteriak,
",",O
sopir,
",",O
turun,
",",O
kendaraan,
",",O
dituruti,
",",O
terdengar,
",",O
suara,
",",O
tembakan,
",",O
peringatan,
",",O
tembakan,
",",O
peringatan,
",",O
sopir,
",",O
dilepaskan,
",",O
tembakan,
",",O
peringatan,
",",O
sopir,
",",O
kenek,
",",O
mobil,
",",O
tiarap,
",",O
diborgol,
",",O
polisi,
",",O
polisi,
",",O
suara,
",",O
terdengar,
",",O
video,
",",O
selasa,
",",O
12102021,
",",O
informasi,
",",O
dihimpun,
",",O
penyergapan,
",",O
tim,
",",O
jatanras,
",",O
polda,
",",O
jatim,
",",O
senin,
",",O
11102021,
",",O
230,
",",O
wib,
",",O
diduga,
",",O
sopir,
",",O
kenek,
",",O
pikap,
",",O
pelaku,
",",O
pencurian,
",",O
kendaraan,
",",O
bermotor,
",",O
gerbang,
",",O
tol,
",",O
kejapanan,
",",O
videonya,
",",O
beredar,
",",O
fahmi,b-nama
",",O
salah,
",",O
warga,
",",O
sunbdh,
",",O
adaada,
",",O
kelakuan,
",",O
siswa,
",",O
sma,
",",O
banda,
",",O
aceh,
",",O
berinisial,
",",O
hm,
",",O
16,
",",O
belajar,
",",O
mencuri,
",",O
sepeda,
",",O
motor,
",",O
gurunya,
",",O
akibat,
",",O
kelakuannya,
",",O
hm,
",",O
berurusan,
",",O
polisi,
",",O
mendekam,
",",O
kantor,
",",O
polisi,
",",O
pencurian,
",",O
polisi,
",",O
menyebut,
",",O
hm,
",",O
mencuri,
",",O
sepeda,
",",O
motor,
",",O
milik,
",",O
gurunya,
",",O
jam,
",",O
menjalankan,
",",O
aksinya,
",",O
bermodalkan,
",",O
kunci,
",",O
duplikat,
",",O
hm,
",",O
mencuri,
",",O
motor,
",",O
salah,
",",O
satunya,
",",O
milik,
",",O
guru,
",",O
sekolahnya,
",",O
kasat,
",",O
reskrim,
",",O
polresta,
",",O
banda,
",",O
aceh,
",",O
kompol,
",",O
ryan,b-nama
",",O
citra,i-nama
",",O
yudha,e-nama
",",O
wartawan,
",",O
selasa,
",",O
1942022,
",",O
penangkapan,
",",O
hm,
",",O
laporan,
",",O
kehilangan,
",",O
dilaporkan,
",",O
guru,
",",O
berinisial,
",",O
polsek,
",",O
banda,
",",O
raya,
",",O
sabtu,
",",O
164,
",",O
mengaku,
",",O
motornya,
",",O
diparkir,
",",O
kompleks,
",",O
stadion,
",",O
harapan,
",",O
bangsa,
",",O
banda,
",",O
aceh,
",",O
raib,
",",O
personel,
",",O
polsek,
",",O
banda,
",",O
raya,
",",O
turun,
",",O
tangan,
",",O
penyelidikan,
",",O
menciduk,
",",O
hm,
",",O
senin,
",",O
184,
",",O
pemeriksaan,
",",O
hm,
",",O
mengaku,
",",O
mencuri,
",",O
motor,
",",O
milik,
",",O
kunci,
",",O
duplikat,
",",O
dibawanya,
",",O
sekolah,
",",O
pelaku,
",",O
mengambil,
",",O
sepeda,
",",O
motor,
",",O
pulang,
",",O
sekolah,
",",O
kunci,
",",O
duplikat,
",",O
tempah,
",",O
aksi,
",",O
dilakukannya,
",",O
melibatkan,
",",O
ryan,b-nama
",",O
pemeriksaan,
",",O
terungkap,
",",O
hm,
",",O
mencuri,
",",O
motor,
",",O
kawasan,
",",O
batoh,
",",O
banda,
",",O
aceh,
",",O
motor,
",",O
dicurinya,
",",O
milik,
",",O
jemaah,
",",O
salat,
",",O
jumat,
",",O
masjid,
",",O
desa,
",",O
ryan,b-nama
",",O
motor,
",",O
dicuri,
",",O
dikembalikan,
",",O
pemiliknya,
",",O
orangtua,
",",O
pelaku,
",",O
diselesaikan,
",",O
jalur,
",",O
media,
",",O
melibatkan,
",",O
perangkat,
",",O
desa,
",",O
ryan,b-nama
",",O
polisi,
",",O
memproses,
",",O
pelaku,
",",O
sesuai,
",",O
laporan,
",",O
pencurian,
",",O
dilaporkan,
",",O
pelaku,
",",O
barang,
",",O
bukti,
",",O
diamankan,
",",O
polresta,
",",O
banda,
",",O
aceh,
",",O
menyelidiki,
",",O
motif,
",",O
bersangkutan,
",",O
pencurian,
",",O
adaada,
",",O
ulah,
",",O
netizen,
",",O
terkait,
",",O
korban,
",",O
begal,
",",O
tersangka,
",",O
pembunuhan,
",",O
nusa,
",",O
tenggara,
",",O
barat,
",",O
ntb,
",",O
netizen,
",",O
memparodikannya,
",",O
menyindir,
",",O
fenomena,
",",O
video,
",",O
berdurasi,
",",O
menit,
",",O
nampak,
",",O
pria,
",",O
menganalogikan,
",",O
salah,
",",O
teman,
",",O
korban,
",",O
tewas,
",",O
dibunuh,
",",O
kronologi,
",",O
aksi,
",",O
pembegalan,
",",O
dilakukannya,
",",O
perlawanan,
",",O
disasar,
",",O
dibegal,
",",O
oke,
",",O
saksi,
",",O
teman,
",",O
korban,
",",O
kronologinya,
",",O
kemarin,
",",O
malam,
",",O
tepatnya,
",",O
lupa,
",",O
berempat,
",",O
ngebegal,
",",O
ngebegal,
",",O
sesuai,
",",O
prosedur,
",",O
pepetpepetin,
",",O
benarbenar,
",",O
kepepet,
",",O
kooperatif,
",",O
masak,
",",O
ngelawan,
",",O
cuman,
",",O
mengacungi,
",",O
golok,
",",O
cuman,
",",O
ngacungi,
",",O
golok,
",",O
temen,
",",O
mengacungi,
",",O
celurit,
",",O
respon,
",",O
respect,
",",O
ngelawan,
",",O
teman,
",",O
korban,
",",O
dibunuh,
",",O
terang,
",",O
netizen,
",",O
seolaholah,
",",O
pembegalan,
",",O
dilawan,
",",O
kekerasan,
",",O
korbannya,
",",O
menuruti,
",",O
pelaku,
",",O
begal,
",",O
ngebegal,
",",O
ngelawan,
",",O
ngebunuh,
",",O
tolonglah,
",",O
begal,
",",O
waswas,
",",O
ngebegal,
",",O
teman,
",",O
kayaknya,
",",O
besok,
",",O
ngebegal,
",",O
menyindir,
",",O
diberitakan,
",",O
kepolisian,
",",O
ri,
",",O
sorotan,
",",O
publik,
",",O
paska,
",",O
menetapkan,
",",O
korban,
",",O
begal,
",",O
lombok,
",",O
nusa,
",",O
tenggara,
",",O
barat,
",",O
ntb,
",",O
tersangka,
",",O
pembunuhan,
",",O
pelaku,
",",O
begal,
",",O
korban,
",",O
begal,
",",O
nama,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
34,
",",O
ditahan,
",",O
mapolres,
",",O
lombok,
",",O
menusuk,
",",O
pelaku,
",",O
begal,
",",O
tewas,
",",O
paska,
",",O
aksi,
",",O
demonstrasi,
",",O
menuntut,
",",O
pembebasannya,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
penangguhan,
",",O
penanganan,
",",O
menyandang,
",",O
status,
",",O
tersangka,
",",O
ancaman,
",",O
hukuman,
",",O
maksimal,
",",O
15,
",",O
penjara,
",",O
pembebasannya,
",",O
penjara,
",",O
jaminan,
",",O
keluarga,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
kooperatif,
",",O
melarikam,
",",O
penetapan,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
tersangka,
",",O
pembunuhan,
",",O
begal,
",",O
lepas,
",",O
kesaksian,
",",O
begal,
",",O
mengaku,
",",O
membegal,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
pembegalan,
",",O
begal,
",",O
ditetapkan,
",",O
tersangka,
",",O
ditahan,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
masyarakat,
",",O
dibegal,
",",O
jalan,
",",O
diam,
",",O
pembelaan,
",",O
amaq,b-nama
",",O
sinta,b-nama
",",O
wakapolres,
",",O
lombok,
",",O
kompol,
",",O
ketut,b-nama
",",O
tamiana,b-nama
",",O
wartawan,
",",O
terkait,
",",O
jumpa,
",",O
pers,
",",O
mapolres,
",",O
lombok,
",",O
selasa,
",",O
1242022,
",",O
tips,
",",O
masyarakat,
",",O
ketemu,
",",O
begal,
",",O
jalan,
",",O
salah,
",",O
wartawan,
",",O
hadir,
",",O
jumpa,
",",O
pers,
",",O
tamiana,
",",O
negara,
",",O
perbuatan,
",",O
main,
",",O
hakim,
",",O
dilarang,
",",O
tindakan,
",",O
pidana,
",",O
tamiana,
",",O
didesak,
",",O
tips,
",",O
menghadapi,
",",O
begal,
",",O
tersangka,
",",O
tamiana,
",",O
malam,
",",O
teman,
",",O
tamiana,
",",O
membunuh,
",",O
negara,
",",O
dilarang,
",",O
korbannya,
",",O
pelaku,
",",O
begal,
",",O
aipda,
",",O
rudi,b-nama
",",O
pandjaitan,
",",O
oknum,
",",O
polisi,
",",O
menolak,
",",O
laporan,
",",O
warga,
",",O
jakarta,
",",O
timur,
",",O
dimutasi,
",",O
wilayah,
",",O
hukum,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
aipda,
",",O
rudi,b-nama
",",O
berdinas,
",",O
wilayah,
",",O
hukum,
",",O
polda,
",",O
papua,
",",O
barat,
",",O
terkait,
",",O
anggota,
",",O
aipda,
",",O
rudy,
",",O
pandjaitan,
",",O
tindakan,
",",O
disiplin,
",",O
putusan,
",",O
sidang,
",",O
kode,
",",O
etik,
",",O
demosi,
",",O
bersifat,
",",O
area,
",",O
mabes,
",",O
polri,
",",O
bersangkutan,
",",O
pindah,
",",O
papua,
",",O
barat,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
kombes,
",",O
endra,
",",O
zulpan,b-nama
",",O
wartawan,
",",O
kamis,
",",O
30122021,
",",O
mutasi,
",",O
tertuang,
",",O
surat,
",",O
telegram,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,b-nama
",",O
imran,b-nama
",",O
nomor,
",",O
st2621xiikep2021,
",",O
telegram,
",",O
diteken,
",",O
fadil,b-nama
",",O
selasa,
",",O
2812,
",",O
sikap,
",",O
anggota,
",",O
spkt,
",",O
polsek,
",",O
pulogadung,
",",O
aipda,
",",O
rudi,b-nama
",",O
panjaitan,
",",O
berempati,
",",O
korban,
",",O
perampokan,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,b-nama
",",O
imran,b-nama
",",O
geram,
",",O
fadil,
",",O
imran,
",",O
irwasda,
",",O
menertibkan,
",",O
anggota,
",",O
spkt,
",",O
polres,
",",O
polsek,
",",O
malam,
",",O
dihebohkan,
",",O
anggota,
",",O
polsek,
",",O
pulogadung,
",",O
anehaneh,
",",O
masyarakat,
",",O
melapor,
",",O
dilayani,
",",O
menyakiti,
",",O
hati,
",",O
masyarakat,
",",O
fadil,b-nama
",",O
imran,b-nama
",",O
akun,
",",O
instagramnya,
",",O
selasa,
",",O
1412,
",",O
mantan,
",",O
kapolda,
",",O
jatim,
",",O
inspektorat,
",",O
daerah,
",",O
irwasda,
",",O
kabid,
",",O
propam,
",",O
turun,
",",O
pengawasan,
",",O
spkt,
",",O
spkt,
",",O
sentra,
",",O
pelayanan,
",",O
kepolisian,
",",O
terpadu,
",",O
spkt,
",",O
loket,
",",O
pelayanan,
",",O
pengaduan,
",",O
masyarakat,
",",O
irwasda,
",",O
kabid,
",",O
propam,
",",O
spktspkt,
",",O
tolong,O
",",O
ditertibkan,
",",O
kapolres,
",",O
imbuhnya,
",",O
aipda,
",",O
rudi,b-nama
",",O
panjaitan,
",",O
diperiksa,
",",O
propam,
",",O
polres,
",",O
jaktim,
",",O
viral,
",",O
curhat,
",",O
korban,
",",O
dicopot,
",",O
rangka,
",",O
pemeriksaan,
",",O
propam,
",",O
polres,
",",O
jaktim,
",",O
anggota,
",",O
nama,
",",O
aipda,
",",O
rudi,b-nama
",",O
panjaitan,
",",O
dimutasi,
",",O
polres,
",",O
metro,
",",O
jaktim,
",",O
rangka,
",",O
pembinaan,
",",O
diperiksa,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
kombes,
",",O
zulpan,b-nama
",",O
dihubungi,
",",O
wartawan,
",",O
senin,
",",O
1312,
",",O
zulpan,b-nama
",",O
aipda,
",",O
rudi,b-nama
",",O
nonjob,
",",O
dimutasi,
",",O
bintara,
",",O
seksi,
",",O
basium,
",",O
rangka,
",",O
pembinaan,
",",O
ditindak,
",",O
dimutasikan,
",",O
polres,
",",O
metro,
",",O
jakarta,
",",O
timur,
",",O
jabatannya,
",",O
unit,
",",O
serse,
",",O
pulogadung,
",",O
dipindahkan,
",",O
polres,
",",O
jakarta,
",",O
timur,
",",O
nonjob,
",",O
basium,
",",O
bintara,
",",O
seksi,
",",O
rangka,
",",O
pembinaan,
",",O
terang,
",",O
zulpan,b-nama
",",O
video,
",",O
jokowi,b-nama
",",O
kriminalisasi,
",",O
berpendapat,
",",O
aksi,
",",O
kasatpol,
",",O
makassar,
",",O
nonaktif,
",",O
iqbal,
",",O
asnan,
",",O
mengirim,
",",O
santet,
",",O
rumah,
",",O
pegawai,
",",O
dishub,
",",O
najamuddin,
",",O
sewang,
",",O
terungkap,
",",O
rekonstruksi,
",",O
santet,
",",O
kiriman,
",",O
mempan,
",",O
tersangka,
",",O
iqbal,
",",O
menyusun,
",",O
rencana,
",",O
pembunuhan,
",",O
korban,
",",O
rekonstruksi,
",",O
mengungkap,
",",O
iqbal,
",",O
asnan,
",",O
mengirim,
",",O
santet,
",",O
perantara,
",",O
tersangka,
",",O
muhammad,
",",O
asri,
",",O
asri,
",",O
eksekutor,
",",O
santet,
",",O
saksi,
",",O
bernama,
",",O
sahabuddin,b-nama
",",O
rekonstruksi,
",",O
kiriman,
",",O
santet,
",",O
digelar,
",",O
kediaman,
",",O
korban,
",",O
residence,
",",O
alauddin,
",",O
blok,
",",O
jalan,
",",O
sultan,
",",O
alauddin,
",",O
makassar,
",",O
kamis,
",",O
195,
",",O
peragaan,
",",O
adegan,
",",O
pengiriman,
",",O
santet,
",",O
asri,
",",O
sahabuddin,b-nama
",",O
berboncengan,
",",O
motor,
",",O
melintasi,
",",O
jalan,
",",O
rumah,
",",O
korban,
",",O
sahabuddin,b-nama
",",O
bertindak,
",",O
mengendarai,
",",O
motor,
",",O
tersangka,
",",O
asri,
",",O
dibonceng,
",",O
melempar,
",",O
botol,
",",O
berisi,
",",O
air,
",",O
minum,
",",O
teras,
",",O
rumah,
",",O
korban,
",",O
pelemparan,
",",O
motor,
",",O
melewati,
",",O
rumah,
",",O
korban,
",",O
sahabuddin,b-nama
",",O
lantas,
",",O
menyetop,
",",O
kendaraan,
",",O
bertukar,
",",O
posisi,
",",O
asri,
",",O
asri,
",",O
mengambil,
",",O
alih,
",",O
mengendarai,
",",O
motor,
",",O
giliran,
",",O
sahabuddin,b-nama
",",O
duduk,
",",O
asri,
",",O
memutar,
",",O
motor,
",",O
melintasi,
",",O
jalan,
",",O
rumah,
",",O
korban,
",",O
sahabuddin,b-nama
",",O
dibonceng,
",",O
melemparkan,
",",O
sebutir,
",",O
telur,
",",O
teras,
",",O
rumah,
",",O
korban,
",",O
meninggalkan,
",",O
rumah,
",",O
korban,
",",O
upaya,
",",O
santet,
",",O
mempan,
",",O
membunuh,
",",O
korban,
",",O
upaya,
",",O
pengiriman,
",",O
santet,
",",O
mempan,
",",O
iqbal,b-nama
",",O
asnan,e-nama
",",O
mencoba,
",",O
mencari,
",",O
mengeksekusi,
",",O
pembunuhan,
",",O
korban,
",",O
najamuddin,
",",O
tersangka,
",",O
iqbal,b-nama
",",O
memperagakan,
",",O
rekonstruksi,
",",O
balai,
",",O
kota,
",",O
makassar,
",",O
tersangka,
",",O
iqbal,
",",O
berbincang,
",",O
tersangka,
",",O
sulaiman,
",",O
ruangan,
",",O
kasatpol,
",",O
makassar,
",",O
sulaiman,
",",O
menemui,
",",O
iqbal,b-nama
",",O
asnan,
",",O
1830,
",",O
wita,
",",O
pertengahan,
",",O
januari,
",",O
2022,
",",O
iqbal,b-nama
",",O
curhat,
",",O
sulaiman,
",",O
istrinya,
",",O
rachma,
",",O
dishub,
",",O
makassar,
",",O
kerap,
",",O
diganggu,
",",O
korban,
",",O
iqbal,b-nama
",",O
mengaku,
",",O
berkalikali,
",",O
memperingatkan,
",",O
korban,
",",O
menjauhi,
",",O
istrinya,
",",O
iqbal,b-nama
",",O
menilai,
",",O
peringatan,
",",O
diindahkan,
",",O
sulaiman,
",",O
mengeksekusi,
",",O
korban,
",",O
suruh,
",",O
eksekusi,
",",O
iqbal,b-nama
",",O
asnan,e-nama
",",O
teks,
",",O
adegan,
",",O
rekonstruksi,
",",O
permintaan,
",",O
iqbal,b-nama
",",O
disanggupi,
",",O
tersangka,
",",O
sulaiman,
",",O
alhasil,
",",O
iqbal,b-nama
",",O
sulaiman,
",",O
mencari,
",",O
mengeksekusi,
",",O
korban,
",",O
rekan,
",",O
sulaiman,
",",O
brimob,
",",O
polda,
",",O
sulsel,
",",O
bernama,
",",O
chaerul,
",",O
akmal,
",",O
kasat,
",",O
reskrim,
",",O
polrestabes,
",",O
makassar,
",",O
akbp,
",",O
reonald,
",",O
truly,
",",O
sohomuntal,
",",O
simanjuntak,
",",O
mengkonfirmasi,
",",O
rencana,
",",O
iqbal,b-nama
",",O
asnan,e-nama
",",O
ruangannya,
",",O
bertemu,
",",O
sulaiman,
",",O
rheonald,
",",O
perencanaan,
",",O
sifatnya,
",",O
pembicaraan,
",",O
berbicara,
",",O
permintaan,
",",O
eksekusi,
",",O
berani,
",",O
eksekusi,
",",O
ditolak,
",",O
sl,
",",O
sulaiman,
",",O
alias,
",",O
mencari,
",",O
berani,
",",O
bertemulah,
",",O
tersangka,
",",O
ch,
",",O
chaerul,
",",O
akmal,
",",O
polisi,
",",O
tersangka,
",",O
iqbal,b-nama
",",O
asnan,e-nama
",",O
berupaya,
",",O
membunuh,
",",O
najamuddin,
",",O
jasa,
",",O
dukun,
",",O
langkah,
",",O
otak,
",",O
pelaku,
",",O
pembunuhan,
",",O
berencana,
",",O
mencari,
",",O
dukun,
",",O
kapolrestabes,
",",O
makassar,
",",O
kombes,
",",O
budi,b-nama
",",O
haryanto,b-nama
",",O
jumpa,
",",O
pers,
",",O
polrestabes,
",",O
makassar,
",",O
senin,
",",O
184,
",",O
polisi,
",",O
iqbal,b-nama
",",O
asnan,e-nama
",",O
merencanakan,
",",O
pembunuhan,
",",O
najamuddin,
",",O
2020,
",",O
salah,
",",O
aksi,
",",O
upaya,
",",O
dicoba,
",",O
mengirim,
",",O
santet,
",",O
disuruh,
",",O
melempar,
",",O
santet,
",",O
rumah,
",",O
korban,
",",O
meninggal,
",",O
polisi,
",",O
mengakui,
",",O
pengiriman,
",",O
santet,
",",O
membunuh,
",",O
najamuddin,
",",O
gagal,
",",O
iqbal,b-nama
",",O
mencari,
",",O
eksekutor,
",",O
membunuh,
",",O
korban,
",",O
mencari,
",",O
membunuh,
",",O
korban,
",",O
ketemu,
",",O
peristiwa,
",",O
penembakan,
",",O
aksi,
",",O
begal,
",",O
bersenjata,
",",O
tajam,
",",O
roa,
",",O
malaka,
",",O
tambora,
",",O
jakarta,
",",O
barat,
",",O
viral,
",",O
media,
",",O
sosial,
",",O
pria,
",",O
pulang,
",",O
ditodong,
",",O
senjata,
",",O
tajam,
",",O
sajam,
",",O
dirampas,
",",O
ponselnya,
",",O
pelaku,
",",O
video,
",",O
pelaku,
",",O
berboncengan,
",",O
sepeda,
",",O
motor,
",",O
narasi,
",",O
beredar,
",",O
pelaku,
",",O
menodongkan,
",",O
senjata,
",",O
tajam,
",",O
korban,
",",O
peristiwa,
",",O
minggu,
",",O
225,
",",O
modus,
",",O
pelaku,
",",O
berpurapura,
",",O
alamat,
",",O
korban,
",",O
korban,
",",O
pelaku,
",",O
gang,
",",O
memutar,
",",O
arah,
",",O
pelapor,
",",O
saksi,
",",O
turun,
",",O
motor,
",",O
salah,
",",O
satunya,
",",O
mengeluarkan,
",",O
senjata,
",",O
tajam,
",",O
menodongkannya,
",",O
arah,
",",O
pelapor,
",",O
saksi,
",",O
berhasil,
",",O
merampas,
",",O
tas,
",",O
pelapor,
",",O
saksi,
",",O
berisi,
",",O
hp,
",",O
diambil,
",",O
bunyi,
",",O
keterangan,
",",O
video,
",",O
berhasil,
",",O
mengambil,
",",O
barang,
",",O
korban,
",",O
pelaku,
",",O
melarikan,
",",O
kepolisian,
",",O
menyelidiki,
",",O
lidik,
",",O
kanit,
",",O
reskrim,
",",O
polsek,
",",O
tambora,
",",O
akp,
",",O
yugo,b-nama
",",O
pambudi,e-nama
",",O
dihubungi,
",",O
rabu,
",",O
2552022,
",",O
yugo,b-nama
",",O
barang,
",",O
dirampas,
",",O
pelaku,
",",O
ponsel,
",",O
menyebut,
",",O
pelaku,
",",O
pengejaran,
",",O
diambil,
",",O
hpnya,
",",O
video,
",",O
mencari,
",",O
jejak,
",",O
maling,
",",O
hp,
",",O
kabur,
",",O
got,
",",O
cijantung,
",",O
jaktim,
",",O
aksi,
",",O
begal,
",",O
tawuran,
",",O
gangster,
",",O
wilayah,
",",O
jadetabek,
",",O
akhirakhir,
",",O
marak,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,b-nama
",",O
imran,b-nama
",",O
perhatian,
",",O
serius,
",",O
terkait,
",",O
aksi,
",",O
begal,
",",O
direktur,
",",O
reskrimum,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
kombes,
",",O
tubagus,
",",O
hidayat,
",",O
mengungkap,
",",O
fakta,
",",O
terkait,
",",O
kejadian,
",",O
begal,
",",O
ratarata,
",",O
anak,
",",O
umur,
",",O
salah,
",",O
contohnya,
",",O
begal,
",",O
hamil,
",",O
mustika,b-nama
",",O
jaya,
",",O
kabupaten,
",",O
bekasi,
",",O
selasa,
",",O
83,
",",O
enam,
",",O
pelaku,
",",O
ditangkap,
",",O
umur,
",",O
hasil,
",",O
pengungkapan,
",",O
didapatkan,
",",O
fakta,
",",O
pelaku,
",",O
tkp,
",",O
diungkap,
",",O
ratarata,
",",O
usia,
",",O
20,
",",O
usia,
",",O
belasan,
",",O
pekerjaannya,
",",O
pelajar,
",",O
kombes,
",",O
tubagus,
",",O
hidayat,
",",O
wartawan,
",",O
jumat,
",",O
1132022,
",",O
fakta,
",",O
polisi,
",",O
menyimpulkan,
",",O
klaster,
",",O
pelaku,
",",O
klaster,
",",O
penyakit,
",",O
masyarakat,
",",O
kenakalan,
",",O
remaja,
",",O
pelaku,
",",O
kriminal,
",",O
ketiga,
",",O
klaster,
",",O
upaya,
",",O
penanggulangannya,
",",O
berbeda,
",",O
tubagus,
",",O
analisis,
",",O
terkait,
",",O
proses,
",",O
begal,
",",O
klaster,
",",O
salah,
",",O
satunya,
",",O
perkumpulan,
",",O
komunitas,
",",O
gangster,
",",O
eksistensi,
",",O
kehebatan,
",",O
kelompoknya,
",",O
kumpul,
",",O
komunitas,
",",O
identifikasi,
",",O
kelompok,
",",O
kuat,
",",O
kelompok,
",",O
kuat,
",",O
lakukan,
",",O
tindakan,
",",O
berani,
",",O
diidentifikasikan,
",",O
berani,
",",O
lukai,
",",O
depok,
",",O
tubagus,
",",O
korban,
",",O
nggak,O
",",O
kelompok,
",",O
indikatornya,
",",O
hebat,
",",O
tindakantindakan,
",",O
kriminal,
",",O
berani,
",",O
melukai,
",",O
berani,
",",O
tindakan,
",",O
kriminal,
",",O
sisi,
",",O
mengidentifikasi,
",",O
kelompok,
",",O
musuh,
",",O
ramai,
",",O
aksiaksi,
",",O
tawuran,
",",O
imbuhnya,
",",O
tubagus,
",",O
faktor,
",",O
media,
",",O
sosial,
",",O
mempengaruhi,
",",O
aksi,
",",O
kriminalitas,
",",O
pelaku,
",",O
kerap,
",",O
janji,
",",O
media,
",",O
sosial,
",",O
tawuran,
",",O
unik,
",",O
kejadian,
",",O
tawuran,
",",O
diabadikan,
",",O
medsos,
",",O
diekspos,
",",O
mengidentifikasikan,
",",O
kelompok,
",",O
hebat,
",",O
hasil,
",",O
analisis,
",",O
polisi,
",",O
menyimpulkan,
",",O
maraknya,
",",O
aksi,
",",O
begal,
",",O
tawuran,
",",O
cenderung,
",",O
permasalahan,
",",O
sosial,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
membentuk,
",",O
tim,
",",O
fokus,
",",O
tindakan,
",",O
kriminal,
",",O
klaster,
",",O
ditkrimum,
",",O
fokus,
",",O
kriminal,
",",O
kenakalan,
",",O
remaja,
",",O
penyakit,
",",O
masyarakat,
",",O
berorientasi,
",",O
kriminalitas,
",",O
permasalahan,
",",O
sosial,
",",O
ketahanan,
",",O
keluarga,
",",O
keluarga,
",",O
diharapkan,
",",O
mengawasi,
",",O
anakanaknya,
",",O
bepergian,
",",O
jamjam,
",",O
malam,
",",O
orientasi,
",",O
kriminal,
",",O
kepolisian,
",",O
wajib,
",",O
lakukan,
",",O
tindakan,
",",O
hukum,
",",O
terukur,
",",O
upayaupaya,
",",O
lakukan,
",",O
melibatkan,
",",O
stakeholder,
",",O
terkait,
",",O
pendidik,
",",O
sekolah,
",",O
rtrw,
",",O
organisasiorganisasi,
",",O
kepemudaan,
",",O
cegah,
",",O
kepolisian,
",",O
modern,
",",O
berorientasi,
",",O
tubagus,
",",O
simak,
",",O
uga,
",",O
video,
",",O
detikdetik,
",",O
bumil,
",",O
korban,
",",O
begal,
",",O
bekasi,
",",O
simak,
",",O
halaman,
",",O
atensi,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,b-nama
",",O
imran,b-nama
",",O
terkait,
",",O
maraknya,
",",O
begal,
",",O
tawuran,
",",O
aksi,
",",O
begal,
",",O
kerap,
",",O
menghantui,
",",O
warga,
",",O
jabar,
",",O
tercatat,
",",O
aksi,
",",O
begal,
",",O
menggemparkan,
",",O
warga,
",",O
jabar,
",",O
catatan,
",",O
terkait,
",",O
aksi,
",",O
begal,
",",O
jabar,
",",O
suamiistri,
",",O
kota,
",",O
bandung,
",",O
korban,
",",O
pembegalan,
",",O
suami,
",",O
tewas,
",",O
akibat,
",",O
insiden,
",",O
nahas,
",",O
aksi,
",",O
kejahatan,
",",O
jalanan,
",",O
menimpa,
",",O
pasutri,
",",O
alfaris,b-nama
",",O
rena,b-nama
",",O
hendayanti,
",",O
jalan,
",",O
ir,
",",O
juanda,
",",O
dago,
",",O
kota,
",",O
bandung,
",",O
jabar,
",",O
selasa,
",",O
206,
",",O
530,
",",O
wib,
",",O
alfaris,b-nama
",",O
mengembuskan,
",",O
napas,
",",O
kamis,
",",O
2262017,
",",O
menjalani,
",",O
penanganan,
",",O
medis,
",",O
rs,
",",O
borromeus,
",",O
bandung,
",",O
kejadian,
",",O
pencurian,
",",O
disertai,
",",O
kekerasan,
",",O
alfaris,b-nama
",",O
membonceng,
",",O
istrinya,
",",O
sepeda,
",",O
motor,
",",O
melintas,
",",O
kawasan,
",",O
dago,
",",O
perjalanan,
",",O
pasutri,
",",O
dipepet,
",",O
begal,
",",O
diduga,
