token_0,BIO_tag_0
",",O
arahan,
",",O
iqbal,
",",O
asnan,
",",O
pelaku,
",",O
tindak,
",",O
pidana,
",",O
persetubuhan,
",",O
perbuatan,
",",O
cabul,
",",O
korban,
",",O
keponakannya,
",",O
kapolres,
",",O
wajo,
",",O
akbp,
",",O
muhammad,
",",O
islam,
",",O
islam,
",",O
aksi,
",",O
bejat,
",",O
pelaku,
",",O
mengajak,
",",O
korban,
",",O
bermain,
",",O
lantas,
",",O
menggendongnya,
",",O
rumah,
",",O
senin,
",",O
143,
",",O
pencabulan,
",",O
terungkap,
",",O
korban,
",",O
menangis,
",",O
mengeluh,
",",O
sakit,
",",O
alat,
",",O
vitalnya,
",",O
aksi,
",",O
asusila,
",",O
paman,
",",O
terungkap,
",",O
korban,
",",O
menangis,
",",O
islam,
",",O
tangisan,
",",O
keras,
",",O
korban,
",",O
didengar,
",",O
tetangga,
",",O
saksi,
",",O
kamar,
",",O
rumah,
",",O
pelaku,
",",O
ketahuan,
",",O
pergi,
",",O
meninggalkan,
",",O
rumah,
",",O
pintu,
",",O
salah,
",",O
saksi,
",",O
berinisial,
",",O
hd,
",",O
mendengar,
",",O
tangisan,
",",O
korban,
",",O
rumah,
",",O
mencurigai,
",",O
beres,
",",O
korban,
",",O
menceritakan,
",",O
dicabuli,
",",O
polisi,
",",O
menangkap,
",",O
memperkosa,
",",O
keponakannya,
",",O
pelaku,
",",O
diamankan,
",",O
kediamannya,
",",O
kecamatan,
",",O
pammana,
",",O
tim,
",",O
resmob,
",",O
tempat,
",",O
pelaku,
",",O
tim,
",",O
penangkapan,
",",O
pelaku,
",",O
perlawanan,
",",O
pelaku,
",",O
amankan,
",",O
polres,
",",O
wajo,
",",O
bebernya,
",",O
perbuatannya,
",",O
pelaku,
",",O
dijerat,
",",O
pasal,
",",O
76e,
",",O
uu,
",",O
ri,
",",O
nomor,
",",O
17,
",",O
2016,
",",O
perubahan,
",",O
uu,
",",O
ri,
",",O
nomor,
",",O
23,
",",O
2002,
",",O
perlindungan,
",",O
anak,
",",O
ancaman,
",",O
hukuman,
",",O
minimal,
",",O
penjara,
",",O
maksimal,
",",O
15,
",",O
penjara,
",",O
islam,
",",O
bu,
",",O
menteri,
",",O
bicara,
",",O
korban,
",",O
obrolan,
",",O
korban,
",",O
pindah,
",",O
sekolah,
",",O
kepala,
",",O
upt,
",",O
pppa,
",",O
sulsel,
",",O
meisye,
",",O
papayungan,
",",O
prioritas,
",",O
urus,
",",O
memenuhi,
",",O
pindah,
",",O
sekolah,
",",O
pokoknya,
",",O
sekolah,
",",O
sambung,
",",O
meisye,
",",O
menteri,
",",O
pppa,
",",O
bintang,
",",O
puspayoga,
",",O
mengunjungi,
",",O
remaja,
",",O
putri,
",",O
korban,
",",O
perkosaan,
",",O
akbp,
",",O
mustari,
",",O
bintang,
",",O
menemui,
",",O
korban,
",",O
rumah,
",",O
aman,
",",O
kantor,
",",O
uptd,
",",O
ppa,
",",O
sulsel,
",",O
bintang,
",",O
dinas,
",",O
pppa,
",",O
sulsel,
",",O
mendampingi,
",",O
korban,
",",O
penuh,
",",O
korban,
",",O
pendampingan,
",",O
upt,
",",O
ppa,
",",O
sulsel,
",",O
pendampingan,
",",O
psikososialnya,
",",O
hukumnya,
",",O
bintang,
",",O
kunjungannya,
",",O
selepas,
",",O
rumah,
",",O
aman,
",",O
uptd,
",",O
ppa,
",",O
sulsel,
",",O
menteri,
",",O
ppa,
",",O
bertolak,
",",O
mapolda,
",",O
sulsel,
",",O
disambut,
",",O
wakapolda,
",",O
sulsel,
",",O
brigjen,
",",O
chuzaini,
",",O
patoppoi,
",",O
beserta,
",",O
penyidik,
",",O
menangani,
",",O
pemerkosaan,
",",O
akbp,
",",O
mustari,
",",O
bintang,
",",O
lantas,
",",O
mengapresiasi,
",",O
kinerja,
",",O
polda,
",",O
sulsel,
",",O
bergerak,
",",O
cepat,
",",O
memproses,
",",O
akbp,
",",O
tersangka,
",",O
pemerkosa,
",",O
siswi,
",",O
smp,
",",O
mengapresiasi,
",",O
akbp,
",",O
mustari,
",",O
dikenakan,
",",O
sanksi,
",",O
berat,
",",O
itukan,
",",O
ditangani,
",",O
kasusnya,
",",O
apresiasi,
",",O
tingginya,
",",O
pelaku,
",",O
efek,
",",O
jera,
",",O
dipecat,
",",O
diberitakan,
",",O
polisi,
",",O
sulsel,
",",O
akbp,
",",O
tersangka,
",",O
pemerkosa,
",",O
menjadikan,
",",O
remaja,
",",O
putri,
",",O
budak,
",",O
seks,
",",O
dipecat,
",",O
hormat,
",",O
sanksi,
",",O
pemberhentian,
",",O
hormat,
",",O
ptdh,
",",O
akbp,
",",O
mustari,
",",O
diputuskan,
",",O
sidang,
",",O
etik,
",",O
propam,
",",O
polda,
",",O
sulsel,
",",O
hasilnya,
",",O
menjatuhkan,
",",O
sanksi,
",",O
sanksi,
",",O
sifatnya,
",",O
administratif,
",",O
perilaku,
",",O
pelanggaran,
",",O
dinyatakan,
",",O
perbuatan,
",",O
tercela,
",",O
ketua,
",",O
sidang,
",",O
kode,
",",O
etik,
",",O
kombes,
",",O
afriandi,
",",O
mapolda,
",",O
sulsel,
",",O
jumat,
",",O
113,
",",O
sanksi,
",",O
sifatnya,
",",O
administratif,
",",O
direkomendasikan,
",",O
pemberhentian,
",",O
hormat,
",",O
ptdh,
",",O
dinas,
",",O
kepolisian,
",",O
negara,
",",O
republik,
",",O
indonesia,
",",O
sambung,
",",O
afriandi,
",",O
afriandi,
",",O
akbp,
",",O
resmi,
",",O
dipecat,
",",O
berdasarkan,
",",O
hasil,
",",O
sidang,
",",O
kode,
",",O
etik,
",",O
terduga,
",",O
pelanggar,
",",O
akbp,
",",O
mustari,
",",O
terbukti,
",",O
melanggar,
",",O
kode,
",",O
etik,
",",O
profesi,
",",O
polri,
",",O
melanggar,
",",O
pasal,
",",O
ayat,
",",O
huruf,
",",O
peraturan,
",",O
kapolri,
",",O
perkap,
",",O
nomor,
",",O
14,
",",O
2011,
",",O
kode,
",",O
etik,
",",O
profesi,
",",O
polri,
",",O
afriandi,
",",O
bunuh,
",",O
istri,
",",O
anak,
",",O
kandung,
",",O
pelakunya,
",",O
suami,
",",O
ayah,
",",O
kandung,
",",O
bunuh,
",",O
kasat,
",",O
reskrim,
",",O
polres,
",",O
bulukumba,
",",O
iptu,
",",O
muhammad,
",",O
yusuf,
",",O
konfirmasi,
",",O
selasa,
",",O
1752022,
",",O
yusuf,
",",O
istri,
",",O
korban,
",",O
bernama,
",",O
muliati,
",",O
51,
",",O
putrinya,
",",O
anti,
",",O
31,
",",O
jenazah,
",",O
korban,
",",O
pelaku,
",",O
ditemukan,
",",O
salah,
",",O
putri,
",",O
pelaku,
",",O
0300,
",",O
wita,
",",O
kejadiannya,
",",O
tanete,
",",O
bulukumpa,
",",O
salah,
",",O
anaknya,
",",O
jam,
",",O
subuh,
",",O
informasi,
",",O
salah,
",",O
anaknya,
",",O
buka,
",",O
pintu,
",",O
kamar,
",",O
saudaranya,
",",O
mamanya,
",",O
bapaknya,
",",O
bunuh,
",",O
yusuf,
",",O
yusuf,
",",O
pelaku,
",",O
membunuh,
",",O
istri,
",",O
anaknya,
",",O
tombak,
",",O
korban,
",",O
ditombak,
",",O
perut,
",",O
informasinya,
",",O
tombak,
",",O
korban,
",",O
badannya,
",",O
perutnya,
",",O
yusuf,
",",O
yusuf,
",",O
pelaku,
",",O
sainuddin,
",",O
dikenal,
",",O
stres,
",",O
odgj,
",",O
informasi,
",",O
dibenarkan,
",",O
warga,
",",O
kepolsiian,
",",O
informasinya,
",",O
orangnya,
",",O
stres,
",",O
odgj,
",",O
penganiayaan,
",",O
yusuf,
",",O
penyakit,
",",O
pelaku,
",",O
diduga,
",",O
kambuh,
",",O
tega,
",",O
membunuh,
",",O
istri,
",",O
anaknya,
",",O
informasinya,
",",O
kapolsek,
",",O
habis,
",",O
obatnya,
",",O
tega,
",",O
bunuh,
",",O
istri,
",",O
anaknya,
",",O
ceritanya,
",",O
kisen,
",",O
kawan,
",",O
kawannya,
",",O
pelaku,
",",O
tetangganya,
",",O
bernama,
",",O
arjun,
",",O
duduk,
",",O
berbincang,
",",O
bincang,
",",O
minum,
",",O
gudang,
",",O
mebel,
",",O
kisen,
",",O
jaga,
",",O
malam,
",",O
gudang,
",",O
arjun,
",",O
terima,
",",O
diduga,
",",O
iri,
",",O
hati,
",",O
kisen,
",",O
penjaga,
",",O
malam,
",",O
gudang,
",",O
kepala,
",",O
adik,
",",O
dihantam,
",",O
pakai,
",",O
martil,
",",O
otak,
",",O
kejadian,
",",O
1200,
",",O
wib,
",",O
senin,
",",O
2352022,
",",O
keluarga,
",",O
kisen,
",",O
menghampiri,
",",O
lokasi,
",",O
membawanya,
",",O
rumah,
",",O
sakit,
",",O
sinar,
",",O
rusni,
",",O
kisen,
",",O
dirawat,
",",O
rumah,
",",O
sakit,
",",O
0930,
",",O
wib,
",",O
kondisinya,
",",O
memburuk,
",",O
diselamatkan,
",",O
jenazah,
",",O
kisen,
",",O
dibawa,
",",O
rs,
",",O
bhayangkara,
",",O
menjalani,
",",O
autopsi,
",",O
kejadian,
",",O
laporan,
",",O
polsek,
",",O
medan,
",",O
labuhan,
",",O
kapolsek,
",",O
medan,
",",O
labuhan,
",",O
kompol,
",",O
mustafa,
",",O
nasution,
",",O
menerima,
",",O
laporan,
",",O
terkait,
",",O
terima,
",",O
laporan,
",",O
korban,
",",O
lakukan,
",",O
proses,
",",O
penyelidikan,
",",O
pelaku,
",",O
buru,
",",O
tutupnya,
",",O
ditingkatkan,
",",O
status,
",",O
ik,
",",O
tersangka,
",",O
panit,
",",O
reksrim,
",",O
polsek,
",",O
tamalanrea,
",",O
makassar,
",",O
ipda,
",",O
jamaluddin,
",",O
proses,
",",O
gelar,
",",O
perkara,
",",O
polsek,
",",O
tamalanrea,
",",O
1215,
",",O
wita,
",",O
1730,
",",O
wita,
",",O
gelar,
",",O
perkara,
",",O
ik,
",",O
ditingkatkan,
",",O
penyelidikan,
",",O
penyidikan,
",",O
penetapan,
",",O
tersangka,
",",O
kasusnya,
",",O
disidik,
",",O
kasusnya,
",",O
lidik,
",",O
sidik,
",",O
jamaluddin,
",",O
akibat,
",",O
ulah,
",",O
bejatnya,
",",O
ik,
",",O
dijerat,
",",O
pasal,
",",O
281,
",",O
kuhp,
",",O
ik,
",",O
ditahan,
",",O
polsek,
",",O
tamalanrea,
",",O
makassar,
",",O
tersangka,
",",O
ditahan,
",",O
polsek,
",",O
dipulangkan,
",",O
diberitakan,
",",O
ik,
",",O
dilaporkan,
",",O
polisi,
",",O
lantaran,
",",O
nekat,
",",O
mencabuli,
",",O
rekan,
",",O
tetangga,
",",O
kamar,
",",O
kosnya,
",",O
ik,
",",O
berbuat,
",",O
bejat,
",",O
salah,
",",O
pondok,
",",O
rumah,
",",O
kos,
",",O
kawasan,
",",O
bumi,
",",O
tamalanrea,
",",O
permai,
",",O
btp,
",",O
jumat,
",",O
253,
",",O
kejadian,
",",O
korban,
",",O
tidur,
",",O
sore,
",",O
kamar,
",",O
kosnya,
",",O
1600,
",",O
wita,
",",O
kamar,
",",O
kos,
",",O
korban,
",",O
kondisi,
",",O
terbuka,
",",O
korban,
",",O
tidur,
",",O
kamar,
",",O
kosannya,
",",O
pintu,
",",O
terbuka,
",",O
kasi,
",",O
humas,
",",O
polsek,
",",O
tamalanrea,
",",O
aipda,
",",O
khalil,
",",O
konfirmasi,
",",O
pelaku,
",",O
kondisi,
",",O
lantas,
",",O
berbuat,
",",O
bejat,
",",O
nekat,
",",O
memasuki,
",",O
kamar,
",",O
kos,
",",O
korban,
",",O
perbuatan,
",",O
bejat,
",",O
kamar,
",",O
kos,
",",O
korban,
",",O
terbangun,
",",O
tersadar,
",",O
korban,
",",O
berteriak,
",",O
pelaku,
",",O
melarikan,
",",O
hasil,
",",O
penyidikan,
",",O
pelaku,
",",O
bujuk,
",",O
rayu,
",",O
purapura,
",",O
kesurupan,
",",O
alasannya,
",",O
hubungan,
",",O
badan,
",",O
korban,
",",O
sembuh,
",",O
kesurupan,
",",O
kasat,
",",O
reskrim,
",",O
polres,
",",O
bulungan,
",",O
iptu,
",",O
khomaini,
",",O
dihubungi,
",",O
khomaini,
",",O
pemerkosaan,
",",O
hp,
",",O
dilakukannya,
",",O
juni,
",",O
2021,
",",O
agustus,
",",O
2021,
",",O
perbuatannya,
",",O
umur,
",",O
hamil,
",",O
melahirkan,
",",O
anak,
",",O
ayah,
",",O
tirinya,
",",O
informasi,
",",O
laporan,
",",O
peksos,
",",O
pekerja,
",",O
sosial,
",",O
rumah,
",",O
sakit,
",",O
wilayah,
",",O
bulungan,
",",O
curiga,
",",O
korban,
",",O
umur,
",",O
melahirkan,
",",O
didalami,
",",O
dibujuk,
",",O
rayu,
",",O
peksos,
",",O
barulah,
",",O
pelakunya,
",",O
ayah,
",",O
tirinya,
",",O
peksos,
",",O
laporan,
",",O
polres,
",",O
bulungan,
",",O
13,
",",O
april,
",",O
imbuhnya,
",",O
polisi,
",",O
pengejaran,
",",O
hp,
",",O
pasalnya,
",",O
pelaku,
",",O
diincar,
",",O
kepolisian,
",",O
melarikan,
",",O
laporan,
",",O
penyelidikan,
",",O
pelaku,
",",O
lakukan,
",",O
penyelidikan,
",",O
mencari,
",",O
keberadaan,
",",O
pelaku,
",",O
waswas,
",",O
dicari,
",",O
khomaini,
",",O
hp,
",",O
ditangkap,
",",O
polisi,
",",O
16,
",",O
april,
",",O
diamankan,
",",O
wilayah,
",",O
kota,
",",O
tanjung,
",",O
selor,
",",O
memancing,
",",O
membawa,
",",O
korban,
",",O
menemuinya,
",",O
pelaku,
",",O
bersembunyi,
",",O
wilayah,
",",O
tanjung,
",",O
selor,
",",O
tangkap,
",",O
jebak,
",",O
pelaku,
",",O
berencana,
",",O
jemput,
",",O
korban,
",",O
dibawa,
",",O
kabur,
",",O
polisi,
",",O
hp,
",",O
mengaku,
",",O
memperkosa,
",",O
anak,
",",O
tirinya,
",",O
istri,
",",O
rumah,
",",O
kondisi,
",",O
hamil,
",",O
dipaksa,
",",O
hp,
",",O
berbohong,
",",O
istri,
",",O
tetangga,
",",O
menghamilinya,
",",O
anaknya,
",",O
diajarin,
",",O
pelaku,
",",O
hamil,
",",O
pelaku,
",",O
ngasih,
",",O
uang,
",",O
korban,
",",O
ngikut,
",",O
bebernya,
",",O
pelaku,
",",O
perkosa,
",",O
putrinya,
",",O
sd,
",",O
sma,
",",O
kasubag,
",",O
humas,
",",O
polres,
",",O
palopo,
",",O
iptu,
",",O
patobun,
",",O
konfirmasi,
",",O
sabtu,
",",O
2342022,
",",O
patobun,
",",O
korban,
",",O
memendam,
",",O
pemerkosaan,
",",O
alami,
",",O
bertahuntahun,
",",O
korban,
",",O
takut,
",",O
ayah,
",",O
kandungnya,
",",O
diperkosa,
",",O
kelas,
",",O
sd,
",",O
korban,
",",O
dijadikan,
",",O
budak,
",",O
seks,
",",O
patobun,
",",O
patobun,
",",O
terungkap,
",",O
korban,
",",O
kuasa,
",",O
menahan,
",",O
penderitaan,
",",O
akibat,
",",O
ulah,
",",O
bejat,
",",O
ayahnya,
",",O
korban,
",",O
beranjak,
",",O
dewasa,
",",O
lantas,
",",O
memberanikan,
",",O
melapor,
",",O
kakak,
",",O
kandungnya,
",",O
risih,
",",O
dewasa,
",",O
pelaku,
",",O
memperkosa,
",",O
korban,
",",O
lapor,
",",O
kakaknya,
",",O
melapor,
",",O
polisi,
",",O
patobun,
",",O
polisi,
",",O
menerima,
",",O
laporan,
",",O
korban,
",",O
meringkus,
",",O
pelaku,
",",O
pemerkosaan,
",",O
patobun,
",",O
mendalami,
",",O
modus,
",",O
pelaku,
",",O
pemerkosaan,
",",O
pelaku,
",",O
perkosa,
",",O
putrinya,
",",O
sd,
",",O
sma,
",",O
kasubag,
",",O
humas,
",",O
polres,
",",O
palpo,
",",O
iptu,
",",O
patobun,
",",O
konfirmasi,
",",O
sabtu,
",",O
234,
",",O
polisi,
",",O
memerinci,
",",O
terkait,
",",O
modus,
",",O
memperkosa,
",",O
korban,
",",O
korban,
",",O
berusia,
",",O
16,
",",O
korban,
",",O
pemerkosaan,
",",O
ayah,
",",O
kandungnya,
",",O
diperkosa,
",",O
kelas,
",",O
sd,
",",O
dijadikan,
",",O
budak,
",",O
seks,
",",O
patobun,
",",O
bertahuntahun,
",",O
diperlakukan,
",",O
senonoh,
",",O
korban,
",",O
lantas,
",",O
memberanikan,
",",O
mengadu,
",",O
kakaknya,
",",O
keluarga,
",",O
ulah,
",",O
biadab,
",",O
pelaku,
",",O
laporan,
",",O
polisi,
",",O
polisi,
",",O
menerima,
",",O
laporan,
",",O
korban,
",",O
meringkus,
",",O
pelaku,
",",O
pemerkosaan,
",",O
patobun,
",",O
mendalami,
",",O
modus,
",",O
pelaku,
",",O
pemerkosaan,
",",O
risih,
",",O
dewasa,
",",O
lapor,
",",O
kakaknya,
",",O
melapor,
",",O
polisi,
",",O
patobun,
",",O
dulunya,O
",",O
sopir,
",",O
tamu,
",",O
wna,
",",O
sopir,
",",O
pribadi,
",",O
tamu,
",",O
pandemi,
",",O
covid19,
",",O
residivis,
",",O
kepala,
",",O
bnnk,
",",O
gianyar,
",",O
akbp,
",",O
gusti,
",",O
agung,
",",O
alit,
",",O
adnyana,
",",O
dihubungi,
",",O
denpasar,
",",O
rabu,
",",O
2042022,
",",O
ack,
",",O
dibui,
",",O
2015,
",",O
ditangkap,
",",O
polresta,
",",O
denpasar,
",",O
majelis,
",",O
hakim,
",",O
memutus,
",",O
ack,
",",O
pidana,
",",O
65,
",",O
penjara,
",",O
remisi,
",",O
ack,
",",O
2020,
",",O
putusan,
",",O
hakim,
",",O
ditahan,
",",O
65,
",",O
dipotong,
",",O
remisi,
",",O
2020,
",",O
pekerjaan,
",",O
bermain,
",",O
narkoba,
",",O
peluncur,
",",O
pengedar,
",",O
terang,
",",O
alit,
",",O
adnyana,
",",O
alit,
",",O
adnyana,
",",O
penangkapan,
",",O
pelaku,
",",O
informasi,
",",O
masyarakat,
",",O
selasa,
",",O
124,
",",O
informasi,
",",O
masyarakat,
",",O
mencurigakan,
",",O
melaporkan,
",",O
bnnk,
",",O
gianyar,
",",O
masyarakat,
",",O
lapor,
",",O
tim,
",",O
opsnal,
",",O
lapangan,
",",O
sosialisasi,
",",O
informasi,
",",O
masyarakat,
",",O
mencurigakan,
",",O
melapor,
",",O
tim,
",",O
opsnal,
",",O
bnnk,
",",O
gianyar,
",",O
menindaklanjuti,
",",O
laporan,
",",O
masyarakat,
",",O
mengambil,
",",O
digeledah,
",",O
disaksikan,
",",O
masyarakat,
",",O
diduga,
",",O
sabu,
",",O
tim,
",",O
pemeriksaan,
",",O
bersangkutan,
",",O
pemeriksaan,
",",O
ditemukan,
",",O
paket,
",",O
plastik,
",",O
diduga,
",",O
sabusabu,
",",O
masingmasing,
",",O
paket,
",",O
paketpaket,
",",O
kecilkecil,
",",O
588,
",",O
gram,
",",O
sabusabu,
",",O
ditemukan,
",",O
barang,
",",O
bukti,
",",O
pengembangan,
",",O
pelaku,
",",O
ack,
",",O
peluncur,
",",O
membawakan,
",",O
barang,
",",O
membawa,
",",O
barang,
",",O
dapatkan,
",",O
edarkan,
",",O
paketpaket,
",",O
penempelan,
",",O
ongkos,
",",O
rp,
",",O
50,
",",O
ribu,
",",O
hasil,
",",O
pemeriksaan,
",",O
anggota,
",",O
berita,
",",O
acara,
",",O
pemeriksaan,
",",O
alit,
",",O
adnyana,
",",O
pelaku,
",",O
bergerak,
",",O
peluncur,
",",O
sabusabu,
",",O
tersangka,
",",O
pengungkapan,
",",O
tersangkanya,
",",O
berdasarkan,
",",O
hasil,
",",O
pengembangan,
",",O
pemeriksaan,
",",O
anggota,
",",O
berantas,
",",O
peluncur,
",",O
peredaran,
",",O
bnnk,
",",O
gianyar,
",",O
mengganjar,
",",O
pelaku,
",",O
pasal,
",",O
112,
",",O
undangundang,
",",O
uu,
",",O
nomor,
",",O
35,
",",O
2009,
",",O
narkotika,
",",O
terancam,
",",O
hukuman,
",",O
pidana,
",",O
singkat,
",",O
penjara,
",",O
diberhentikan,
",",O
jabatan,
",",O
proses,
",",O
pidananya,
",",O
pemberhentian,
",",O
danny,
",",O
danny,
",",O
mengaku,
",",O
menerima,
",",O
laporan,
",",O
bkd,
",",O
terkait,
",",O
laporan,
",",O
istri,
",",O
taufiq,
",",O
bkd,
",",O
rekomendasi,
",",O
pemberhentian,
",",O
taufiq,
",",O
kasubag,
",",O
humas,
",",O
dprd,
",",O
makassar,
",",O
kdrt,
",",O
moral,
",",O
pejabat,
",",O
patut,
",",O
kekerasan,
",",O
korbannya,
",",O
istri,
",",O
moral,
",",O
bicara,
",",O
hukumnya,
",",O
hukumnya,
",",O
moral,
",",O
diganti,
",",O
orangnya,
",",O
istri,
",",O
danny,
",",O
danny,
",",O
menekankan,
",",O
pemberhentian,
",",O
pejabat,
",",O
butuh,
",",O
proses,
",",O
menjanjikan,
",",O
prosesnya,
",",O
pascalebaran,
",",O
fasefase,
",",O
penggantian,
",",O
lantas,
",",O
emosional,
",",O
mengganti,
",",O
pelantikan,
",",O
kadis,
",",O
kb,
",",O
bersamaan,
",",O
lebaran,
",",O
libur,
",",O
libur,
",",O
mei,
",",O
insyaallah,
",",O
sambung,
",",O
danny,
",",O
taufiq,
",",O
terpidana,
",",O
kdrt,
",",O
istri,
",",O
taufiq,
",",O
andi,
",",O
ashfiah,
",",O
amir,
",",O
lantas,
",",O
pelaku,
",",O
sanksi,
",",O
pemkot,
",",O
makassar,
",",O
taufiq,
",",O
divonis,
",",O
penjara,
",",O
percobaan,
",",O
pn,
",",O
makassar,
",",O
2020,
",",O
ashfiah,
",",O
korban,
",",O
pidana,
",",O
percobaan,
",",O
taufiq,
",",O
disanksi,
",",O
sehubungan,
",",O
statusnya,
",",O
melapor,
",",O
pimpinannya,
",",O
bkd,
",",O
oknum,
",",O
tega,
",",O
kdrt,
",",O
andi,
",",O
ashfiah,
",",O
konfirmasi,
",",O
kamis,
",",O
284,
",",O
ashfiah,
",",O
terpidana,
",",O
taufiq,
",",O
memenuhi,
",",O
kewajibannya,
",",O
menafkahi,
",",O
korban,
",",O
taufiq,
",",O
nafkah,
",",O
lahir,
",",O
batin,
",",O
nafkah,
",",O
naafkah,
",",O
batin,
",",O
januari,
",",O
2019,
",",O
nafkah,
",",O
lahir,
",",O
2019,
",",O
taufiq,
",",O
nadsir,
",",O
menanggapi,
",",O
laporan,
",",O
istrinya,
",",O
bkd,
",",O
mengaku,
",",O
berdoa,
",",O
menyebut,
",",O
merekayasa,
",",O
perihal,
",",O
rekayasa,
",",O
berdoa,
",",O
maha,
",",O
kuasa,
",",O
advis,
",",O
advicesaran,
",",O
merekayasa,
",",O
karma,
",",O
setimpal,
",",O
allahu,
",",O
akbar,
",",O
taufiq,
",",O
konfirmasi,
",",O
terpisah,
",",O
didapatkan,
",",O
alat,
",",O
bukti,
",",O
melengkapi,
",",O
perbuatannya,
",",O
tisu,
",",O
bekasnya,
",",O
visum,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
sulsel,
",",O
kombes,
",",O
komang,
",",O
suartana,
",",O
suartana,
",",O
kedudukan,
",",O
alat,
",",O
bukti,
",",O
menguat,
",",O
akbp,
",",O
jujur,
",",O
mengakui,
",",O
perbuatannya,
",",O
memperkosa,
",",O
menjadikan,
",",O
korban,
",",O
budak,
",",O
seks,
",",O
tersangka,
",",O
mengakui,
",",O
perbuatannya,
",",O
memperkosa,
",",O
menjadikan,
",",O
siswi,
",",O
smp,
",",O
budak,
",",O
seks,
",",O
suartana,
",",O
kuasa,
",",O
hukum,
",",O
akbp,
",",O
erwin,
",",O
mahmud,
",",O
menyinggung,
",",O
dugaan,
",",O
pemberian,
",",O
keterangan,
",",O
palsu,
",",O
oknum,
",",O
keluarga,
",",O
korban,
",",O
keluarga,
",",O
dugaan,
",",O
pemerkosaan,
",",O
tepatnya,
",",O
oktobernovember,
",",O
2021,
",",O
melaporkan,
",",O
diduga,
",",O
pemerasan,
",",O
erwin,
",",O
akbp,
",",O
mengirimkan,
",",O
uang,
",",O
besaran,
",",O
bervariasi,
",",O
rp,
",",O
200,
",",O
ribu,
",",O
rp,
",",O
25,
",",O
juta,
",",O
erwin,
",",O
lantas,
",",O
mengancam,
",",O
melapor,
",",O
keluarga,
",",O
korban,
",",O
waktu,
",",O
kombes,
",",O
suartana,
",",O
dalih,
",",O
kuasa,
",",O
hukum,
",",O
akbp,
",",O
berpengaruh,
",",O
proses,
",",O
pidana,
",",O
akbp,
",",O
akbp,
",",O
mengakui,
",",O
perbuatannya,
",",O
penetapan,
",",O
tersangka,
",",O
pengakuan,
",",O
tersangka,
",",O
memperkosa,
",",O
menjadikan,
",",O
remaja,
",",O
putri,
",",O
budak,
",",O
seks,
",",O
kombes,
",",O
suartana,
",",O
pengakuan,
",",O
tersangka,
",",O
dijadikan,
",",O
bukti,
",",O
pidana,
",",O
pemerkosaanjadikan,
",",O
korban,
",",O
budak,
",",O
seks,
",",O
imbuhnya,
",",O
ditreskrimum,
",",O
polda,
",",O
sulsel,
",",O
menetapkan,
",",O
akbp,
",",O
tersangka,
",",O
pemerkosaan,
",",O
penyidik,
",",O
resmi,
",",O
mengambil,
",",O
alih,
",",O
penahanan,
",",O
akbp,
",",O
wewenang,
",",O
propam,
",",O
krimum,
",",O
pemeriksaan,
",",O
saudara,
",",O
ditetapkan,
",",O
tersangka,
",",O
ditahan,
",",O
suartana,
",",O
suartana,
",",O
akbp,
",",O
resmi,
",",O
ditahan,
",",O
penyidik,
",",O
ditreskrimum,
",",O
akbp,
",",O
ditahan,
",",O
propam,
",",O
penahanannya,
",",O
resmi,
",",O
dialihkan,
",",O
tahanan,
",",O
pidana,
",",O
kemarin,
",",O
diamankan,
",",O
propam,
",",O
ditahan,
",",O
penahanan,
",",O
resmi,
",",O
diambil,
",",O
alih,
",",O
ditreskrimum,
",",O
polda,
",",O
sulsel,
",",O
sambung,
",",O
suartana,
",",O
dijanjikan,
",",O
rp,
",",O
200,
",",O
juta,
",",O
dibayar,
",",O
rp,
",",O
90,
",",O
juta,
",",O
kasat,
",",O
reskrim,
",",O
polrestabes,
",",O
makassar,
",",O
akbp,
",",O
reonald,
",",O
truly,
",",O
sohomuntal,
",",O
simanjuntak,
",",O
wartawan,
",",O
rekonstruksi,
",",O
mapolsek,
",",O
tamalate,
",",O
makassar,
",",O
jumat,
",",O
2052022,
",",O
rheonald,
",",O
upah,
",",O
rp,
",",O
90,
",",O
juta,
",",O
dibayarkan,
",",O
penyidik,
",",O
menyita,
",",O
barang,
",",O
bukti,
",",O
rp,
",",O
85,
",",O
juta,
",",O
sisanya,
",",O
pelaku,
",",O
chaerul,
",",O
akmal,
",",O
rp,
",",O
90,
",",O
juta,
",",O
dapatkan,
",",O
sisa,
",",O
rp,
",",O
85,
",",O
juta,
",",O
rheonald,
",",O
rheonald,
",",O
upah,
",",O
rp,
",",O
200,
",",O
juta,
",",O
dijanjikan,
",",O
uang,
",",O
rp,
",",O
20,
",",O
juta,
",",O
setoran,
",",O
rp,
",",O
20,
",",O
juta,
",",O
iqbal,
",",O
tersangka,
",",O
sulaiman,
",",O
murni,
",",O
uang,
",",O
operasional,
",",O
pembunuhan,
",",O
rp,
",",O
20,
",",O
juta,
",",O
operasional,
",",O
beli,
",",O
motor,
",",O
rheonald,
",",O
rekonstruksi,
",",O
penerimaan,
",",O
upah,
",",O
rp,
",",O
90,
",",O
juta,
",",O
polsek,
",",O
tamalate,
",",O
lokasi,
",",O
pengganti,
",",O
lokasi,
",",O
aslinya,
",",O
chaerul,
",",O
menerima,
",",O
upah,
",",O
rp,
",",O
90,
",",O
juta,
