token_0,BIO_tag_0
",",O
bajaj,
",",O
bajuri,
",",O
aktivitas,
",",O
rumahnya,
",",O
mat,
",",O
solar,
",",O
terkena,
",",O
stroke,
",",O
2015,
",",O
2018,
",",O
mengalami,
",",O
gejala,
",",O
sakit,
",",O
berat,
",",O
badan,
",",O
kependudukan,
",",O
keluarga,
",",O
berencana,
",",O
nasional,
",",O
bkkbn,
",",O
menyebut,
",",O
kota,
",",O
surabaya,
",",O
zona,
",",O
kuning,
",",O
stunting,
",",O
angka,
",",O
prevalensi,
",",O
kepala,
",",O
bkkbn,
",",O
ri,
",",O
dr,
",",O
hasto,
",",O
wardoyo,
",",O
spog,
",",O
k,
",",O
kegiatan,
",",O
rencana,
",",O
aksi,
",",O
nasional,
",",O
percepatan,
",",O
penurunan,
",",O
stunting,
",",O
indonesia,
",",O
ran,
",",O
surabaya,
",",O
rabu,
",",O
2,
",",O
3,
",",O
2022,
",",O
surabaya,
",",O
masuk,
",",O
zona,
",",O
kuning,
",",O
stunting,
",",O
17,
",",O
kabupaten,
",",O
kota,
",",O
jawa,
",",O
timur,
",",O
prevalensi,
",",O
20,
",",O
30,
",",O
sumenep,
",",O
kabupaten,
",",O
malang,
",",O
kota,
",",O
malang,
",",O
nganjuk,
",",O
15,
",",O
kabupaten,
",",O
kota,
",",O
jatim,
",",O
masuk,
",",O
zona,
",",O
hijau,
",",O
stunting,
",",O
prevalensi,
",",O
stunting,
",",O
10,
",",O
20,
",",O
ponorogo,
",",O
kabupaten,
",",O
probolinggo,
",",O
trenggalek,
",",O
kota,
",",O
batu,
",",O
kabupaten,
",",O
kota,
",",O
dianggap,
",",O
perhatian,
",",O
khusus,
",",O
penanganan,
",",O
angka,
",",O
prevalensi,
",",O
stunting,
",",O
30,
",",O
daerah,
",",O
bangkalan,
",",O
38,
",",O
9,
",",O
pamekasan,
",",O
38,
",",O
7,
",",O
bondowoso,
",",O
37,
",",O
0,
",",O
lumajang,
",",O
30,
",",O
1,
",",O
daerah,
",",O
berstatus,
",",O
biru,
",",O
daerah,
",",O
prevalensi,
",",O
stunting,
",",O
10,
",",O
persen,
",",O
kota,
",",O
mojokerto,
",",O
angka,
",",O
prevalensi,
",",O
stunting,
",",O
6,
",",O
9,
",",O
salah,
",",O
faktor,
",",O
penyebab,
",",O
stunting,
",",O
jatim,
",",O
kebersihan,
",",O
kesehatan,
",",O
lingkungan,
",",O
spesifik,
",",O
hasto,
",",O
bangkalan,
",",O
hasto,
",",O
angka,
",",O
jamban,
",",O
layak,
",",O
kondisi,
",",O
jamban,
",",O
layak,
",",O
mencapai,
",",O
33,
",",O
7,
",",O
pamekasan,
",",O
30,
",",O
9,
",",O
bondowoso,
",",O
51,
",",O
6,
",",O
sebaran,
",",O
stunting,
",",O
menurutnya,
",",O
ciri,
",",O
kesehatan,
",",O
kebersihan,
",",O
lingkungan,
",",O
rendah,
",",O
air,
",",O
bersih,
",",O
lumajang,
",",O
contohnya,
",",O
18,
",",O
tercukupi,
",",O
ketersediaan,
",",O
air,
",",O
bersih,
",",O
satunya,
",",O
tolok,
",",O
ukur,
",",O
daerah,
",",O
air,
",",O
bersih,
",",O
angka,
",",O
stuntingnya,
",",O
rendah,
",",O
hasto,
",",O
mencontohkan,
",",O
pacitan,
",",O
daerah,
",",O
area,
",",O
pegunungan,
",",O
27,
",",O
9,
",",O
air,
",",O
bersih,
",",O
tersuplai,
",",O
angka,
",",O
stuntingnya,
",",O
rendah,
",",O
22,
",",O
7,
",",O
menurutnya,
",",O
sebaran,
",",O
tingginya,
",",O
stunting,
",",O
diwarnai,
",",O
lingkungan,
",",O
sosial,
",",O
ekonomi,
",",O
daerah,
",",O
berhasil,
",",O
menekan,
",",O
angka,
",",O
stunting,
",",O
inovasinya,
",",O
daerah,
",",O
dicontohkan,
",",O
ngawi,
",",O
batu,
",",O
trenggalek,
",",O
inovasi,
",",O
bagus,
",",O
mengatasi,
",",O
stunting,
",",O
total,
",",O
angka,
",",O
stunting,
",",O
jawa,
",",O
timur,
",",O
23,
",",O
angka,
",",O
stunting,
",",O
nasional,
",",O
24,
",",O
4,
",",O
hasto,
",",O
menargetkan,
",",O
2024,
",",O
angka,
",",O
stunting,
",",O
indonesia,
",",O
turun,
",",O
mencapai,
",",O
angka,
",",O
13,
",",O
50,
",",O
demam,
",",O
berdarah,
",",O
dengue,
",",O
dbd,
",",O
kabupaten,
",",O
cirebon,
",",O
jawa,
",",O
barat,
",",O
mencapai,
",",O
463,
",",O
semester,
",",O
2020,
",",O
tercatat,
",",O
11,
",",O
meninggal,
",",O
dbd,
",",O
juni,
",",O
463,
",",O
meninggal,
",",O
dunia,
",",O
11,
",",O
kepala,
",",O
bidang,
",",O
p2p,
",",O
dinas,
",",O
kesehatan,
",",O
dinkes,
",",O
kabupaten,
",",O
cirebon,
",",O
nanang,
",",O
ruhyana,
",",O
nanang,
",",O
dbd,
",",O
tertinggi,
",",O
kecamatan,
",",O
plumbon,
",",O
greged,
",",O
lemahabang,
",",O
plered,
",",O
babakan,
",",O
wilayah,
",",O
plumbon,
",",O
total,
",",O
kasusnya,
",",O
45,
",",O
greged,
",",O
39,
",",O
lemahabang,
",",O
30,
",",O
plered,
",",O
28,
",",O
babakan,
",",O
26,
",",O
kendati,
",",O
mencapai,
",",O
463,
",",O
dbd,
",",O
nanang,
",",O
mengaku,
",",O
angka,
",",O
dibandingkan,
",",O
semester,
",",O
mencapai,
",",O
1,
",",O
000,
",",O
dbd,
",",O
mengimbau,
",",O
masyarakat,
",",O
menerapkan,
",",O
pola,
",",O
hidup,
",",O
bersih,
",",O
sehat,
",",O
phbs,
",",O
metode,
",",O
m,
",",O
mengubur,
",",O
menguras,
",",O
menutup,
",",O
nanang,
",",O
sebaran,
",",O
dbd,
",",O
terbilang,
",",O
merata,
",",O
mayoritas,
",",O
wilayah,
",",O
cirebon,
",",O
timur,
",",O
lakukan,
",",O
pencegahan,
",",O
dbd,
",",O
fokus,
",",O
menangani,
",",O
covid,
",",O
19,
",",O
nanang,
",",O
kondisi,
",",O
wanita,
",",O
mengalami,
",",O
rs,
",",O
surabaya,
",",O
pasien,
",",O
kondisi,
",",O
vaginismus,
",",O
berobat,
",",O
dokter,
",",O
kerap,
",",O
rsia,
",",O
kendangsari,
",",O
merr,
",",O
12,
",",O
15,
",",O
pasien,
",",O
berobat,
",",O
membutuhkan,
",",O
terapi,
",",O
vaginismus,
",",O
kerap,
",",O
pengencangan,
",",O
otot,
",",O
miss,
",",O
v,
",",O
disebabkan,
",",O
faktor,
",",O
membantu,
",",O
menyembuhkan,
",",O
vaginismus,
",",O
suntik,
",",O
botox,
",",O
fungsi,
",",O
suntik,
",",O
botox,
",",O
mengurangi,
",",O
kerutan,
",",O
dipakai,
",",O
merelaksasikan,
",",O
otot,
",",O
otot,
",",O
dinding,
",",O
vagina,
",",O
suntik,
",",O
botox,
",",O
vagina,
",",O
dokter,
",",O
terapi,
",",O
dilatasi,
",",O
mandiri,
",",O
pasien,
",",O
alat,
",",O
dilator,
",",O
dijual,
",",O
alat,
",",O
sesuai,
",",O
ukuran,
",",O
suami,
",",O
dilatasi,
",",O
mandiri,
",",O
dicoba,
",",O
sesuai,
",",O
ukuran,
",",O
suami,
",",O
selesai,
",",O
dokter,
",",O
spesialis,
",",O
kebidanan,
",",O
kandungan,
",",O
rsia,
",",O
kendangsari,
",",O
merr,
",",O
surabaya,
",",O
dr,
",",O
eighty,
",",O
mardiyan,
",",O
kurniawati,
",",O
spog,
",",O
k,
",",O
surabaya,
",",O
senin,
",",O
22,
",",O
11,
",",O
2021,
",",O
dilatasi,
",",O
membantu,
",",O
eighty,
",",O
pernahkah,
",",O
orang,
",",O
indonesia,
",",O
menyebut,
",",O
air,
",",O
mineral,
",",O
minuman,
",",O
tawar,
",",O
dikonsumsi,
",",O
fungsi,
",",O
tubuh,
",",O
berjalan,
",",O
normal,
",",O
asupan,
",",O
air,
",",O
mineral,
",",O
berakibat,
",",O
dehidrasi,
",",O
menyebabkan,
",",O
kesehatan,
",",O
banyaknya,
",",O
air,
",",O
mineral,
",",O
dikonsumsi,
",",O
dihitung,
",",O
berdasarkan,
",",O
berat,
",",O
badan,
",",O
orang,
",",O
hitungannya,
",",O
40,
",",O
cc,
",",O
kilogram,
",",O
berat,
",",O
badan,
",",O
berat,
",",O
badannya,
",",O
50,
",",O
kg,
",",O
kebutuhan,
",",O
airnya,
",",O
2000,
",",O
cc,
",",O
2,
",",O
liter,
",",O
penasaran,
",",O
air,
",",O
kaya,
",",O
manfaat,
",",O
air,
",",O
putih,
",",O
bening,
",",O
penjelasannya,
",",O
mengutip,
",",O
akun,
",",O
instagram,
",",O
badan,
",",O
pengembangan,
",",O
pembinaan,
",",O
bahasa,
",",O
bipa,
",",O
kemdikbud,
",",O
ri,
",",O
penyebutan,
",",O
malay,
",",O
words,
",",O
and,
",",O
malay,
",",O
things,
",",O
lexical,
",",O
souvenirs,
",",O
from,
",",O
an,
",",O
exotic,
",",O
arc,
",",O
german,
",",O
publications,
",",O
before,
",",O
1700,
",",O
2007,
",",O
ahli,
",",O
bahasa,
",",O
eurasia,
",",O
waruno,
",",O
mahdi,
",",O
mempelajari,
",",O
memoir,
",",O
ditulis,
",",O
pekerja,
",",O
berasal,
",",O
etnis,
",",O
jerman,
",",O
dutch,
",",O
east,
",",O
india,
",",O
company,
",",O
voc,
",",O
ahli,
",",O
bedah,
",",O
cukur,
",",O
sejenis,
",",O
profesi,
",",O
medis,
",",O
bernama,
",",O
johann,
",",O
jacob,
",",O
merklein,
",",O
voc,
",",O
1644,
",",O
1653,
",",O
merklein,
",",O
menerbitkan,
",",O
jurnal,
",",O
merinci,
",",O
perjalanannya,
",",O
hindia,
",",O
timur,
",",O
siam,
",",O
jepang,
",",O
korea,
",",O
jurnal,
",",O
menggambarkan,
",",O
minuman,
",",O
aireputi,
",",O
bahasa,
",",O
jerman,
",",O
trinken,
",",O
aireputi,
",",O
auf,
",",O
teutsch,
",",O
weisses,
",",O
wasser,
",",O
welches,
",",O
aus,
",",O
einer,
",",O
besonderen,
",",O
art,
",",O
b,
",",O
ume,
",",O
tropffest,
",",O
und,
",",O
wann,
",",O
es,
",",O
etwas,
",",O
stehet,
",",O
man,
",",O
sich,
",",O
wohl,
",",O
trunken,
",",O
daraus,
",",O
trinken,
",",O
kann,
",",O
italic,
",",O
diterjemahkan,
",",O
bahasa,
",",O
indonesia,
",",O
tulisan,
",",O
makna,
",",O
minum,
",",O
aireputi,
",",O
bahasa,
",",O
jerman,
",",O
weisses,
",",O
wasser,
",",O
air,
",",O
putih,
",",O
menetes,
",",O
jenis,
",",O
pohon,
",",O
diminum,
",",O
mabuk,
",",O
mahdi,
",",O
merklein,
",",O
berbicara,
",",O
tuak,
",",O
suri,
",",O
orang,
",",O
belanda,
",",O
berasal,
",",O
bahasa,
",",O
sinhala,
",",O
tamil,
",",O
makna,
",",O
air,
",",O
putih,
",",O
berbeda,
",",O
air,
",",O
minum,
",",O
tawar,
",",O
zaman,
",",O
kolonial,
",",O
wilayah,
",",O
hindia,
",",O
timur,
",",O
merklein,
",",O
menemukan,
",",O
a,
",",O
dictionary,
",",O
of,
",",O
malayan,
",",O
language,
",",O
1812,
",",O
linguist,
",",O
william,
",",O
marsden,
",",O
majemuk,
",",O
air,
",",O
putih,
",",O
entri,
",",O
ayer,
",",O
putih,
",",O
air,
",",O
putih,
",",O
air,
",",O
minum,
",",O
tawar,
",",O
abad,
",",O
sembilan,
",",O
belas,
",",O
sumbernya,
",",O
jarang,
",",O
keterkaitan,
",",O
wakil,
",",O
ketua,
",",O
tim,
",",O
pemenangan,
",",O
cabup,
",",O
cawabup,
",",O
kabupaten,
",",O
rembang,
",",O
harno,
",",O
bayu,
",",O
gunasih,
",",O
program,
",",O
kesehatan,
",",O
gratis,
",",O
prioritas,
",",O
pasangan,
",",O
calon,
",",O
nomor,
",",O
urut,
",",O
1,
",",O
14,
",",O
prioritas,
",",O
kinerja,
",",O
dimiliki,
",",O
pasangan,
",",O
harno,
",",O
bayu,
",",O
program,
",",O
kesehatan,
",",O
gratis,
",",O
poin,
",",O
gunasih,
",",O
implementasi,
",",O
program,
",",O
fokus,
",",O
utama,
",",O
harno,
",",O
bayu,
",",O
terpilih,
",",O
pemimpin,
",",O
rembang,
",",O
menambah,
",",O
alokasi,
",",O
anggaran,
",",O
masyarakat,
",",O
ter,
",",O
cover,
",",O
bpjs,
",",O
kesehatan,
",",O
program,
",",O
kesehatan,
",",O
gratis,
",",O
masyarakat,
",",O
prioritas,
",",O
harno,
",",O
bayu,
",",O
berkomitmen,
",",O
meningkatkan,
",",O
kesejahteraan,
",",O
masyarakat,
",",O
terang,
",",O
gunasih,
",",O
keterangan,
",",O
tertulis,
",",O
rabu,
",",O
4,
",",O
11,
",",O
2020,
",",O
gunasih,
",",O
penduduk,
",",O
kabupaten,
",",O
rembang,
",",O
ter,
",",O
cover,
",",O
bpjs,
",",O
kesehatan,
",",O
kelompok,
",",O
sasaran,
",",O
pelaksanaan,
",",O
program,
",",O
meninggalkan,
",",O
program,
",",O
pemerintah,
",",O
pusat,
",",O
berjalan,
",",O
bpjs,
",",O
diakui,
",",O
tercover,
",",O
sasar,
",",O
pelayanan,
",",O
persis,
",",O
istilah,
",",O
warga,
",",O
kesulitan,
",",O
mengakses,
",",O
fasilitas,
",",O
kesehatan,
",",O
gratis,
",",O
alasan,
",",O
tergabung,
",",O
bpjs,
",",O
merinci,
",",O
warga,
",",O
alamat,
",",O
ktp,
",",O
kabupaten,
",",O
rembang,
",",O
bergabung,
",",O
program,
",",O
menjamin,
",",O
pelayanannya,
",",O
diprioritaskan,
",",O
proses,
",",O
berbelit,
",",O
pelayanan,
",",O
kesehatan,
",",O
gratis,
",",O
ditanggung,
",",O
pemerintah,
",",O
masuknya,
",",O
kelas,
",",O
3,
",",O
komitmen,
",",O
harno,
",",O
bayu,
",",O
paslon,
",",O
nomor,
",",O
urut,
",",O
1,
",",O
terpilih,
",",O
pilkada,
",",O
rembang,
",",O
9,
",",O
desember,
",",O
2020,
",",O
pungkasnya,
",",O
aksi,
",",O
bejat,
",",O
ayah,
",",O
memerkosa,
",",O
anak,
",",O
kandung,
",",O
tewas,
",",O
semarang,
",",O
jawa,
",",O
terbongkar,
",",O
terungkap,
",",O
mantan,
",",O
istri,
",",O
pelaku,
",",O
kandung,
",",O
korban,
",",O
melapor,
",",O
polisi,
",",O
melaporkan,
",",O
kandung,
",",O
korban,
",",O
mantan,
",",O
istri,
",",O
tersangka,
",",O
suami,
",",O
istri,
",",O
anak,
",",O
anak,
",",O
korban,
",",O
ibunya,
",",O
nengok,
",",O
bapaknya,
",",O
kos,
",",O
wakil,
",",O
kepala,
",",O
polrestabes,
",",O
semarang,
",",O
akbp,
",",O
iga,
",",O
dwi,
",",O
perbawa,
",",O
nugraha,
",",O
jumpa,
",",O
pers,
",",O
kantornya,
",",O
senin,
",",O
2132022,
",",O
iga,
",",O
korban,
",",O
berusia,
",",O
kos,
",",O
ayahnya,
",",O
pelaku,
",",O
berinisial,
",",O
wd,
",",O
41,
",",O
kondisi,
",",O
demam,
",",O
pelaku,
",",O
memerkosa,
",",O
korban,
",",O
kondisi,
",",O
berdaya,
",",O
korban,
",",O
mengalami,
",",O
kejang,
",",O
jam,
",",O
kasatreskrim,
",",O
polrestabes,
",",O
semarang,
",",O
akbp,
",",O
donny,
",",O
sardo,
",",O
lumbantoruan,
",",O
korban,
",",O
dilarikan,
",",O
rumah,
",",O
sakit,
",",O
nyawanya,
",",O
tertolong,
",",O
surat,
",",O
keterangan,
",",O
dokter,
",",O
terungkap,
",",O
kematian,
",",O
korban,
",",O
wajar,
",",O
tanda,
",",O
kekerasan,
",",O
vagina,
",",O
dubur,
",",O
buatkan,
",",O
laporan,
",",O
polisi,
",",O
kondisi,
",",O
korban,
",",O
dimakamkan,
",",O
dugaan,
",",O
kematian,
",",O
wajar,
",",O
lakukan,
",",O
pembongkaran,
",",O
autopsi,
",",O
terbukti,
",",O
kematian,
",",O
diakibatkan,
",",O
kekerasan,
",",O
seksual,
",",O
donny,
",",O
diberitakan,
",",O
polisi,
",",O
membongkar,
",",O
makam,
",",O
bocah,
",",O
berusia,
",",O
kota,
",",O
semarang,
",",O
jawa,
",",O
sabtu,
",",O
193,
",",O
makam,
",",O
kecamatan,
",",O
genuk,
",",O
polrestabes,
",",O
semarang,
",",O
mengungkap,
",",O
menyelidiki,
",",O
laporan,
",",O
masyarakat,
",",O
terkait,
",",O
kematian,
",",O
bocah,
",",O
kasat,
",",O
reskrim,
",",O
polrestabes,
",",O
semarang,
",",O
akbp,
",",O
dony,
",",O
lombantoruan,
",",O
berkoordinasi,
",",O
keluarga,
",",O
korban,
",",O
pembongkaran,
",",O
makam,
",",O
terungkap,
",",O
bocah,
",",O
tewas,
",",O
gegara,
",",O
diperkosa,
",",O
ayah,
",",O
kandungnya,
",",O
aksi,
",",O
biadab,
",",O
hendi,
",",O
alias,
",",O
abah,
",",O
heni,
",",O
kabupaten,
",",O
sukabumi,
",",O
memperkosa,
",",O
10,
",",O
anak,
",",O
perempuan,
",",O
berujung,
",",O
vonis,
",",O
hukuman,
",",O
mati,
",",O
terungkap,
",",O
aduan,
",",O
warga,
",",O
juli,
",",O
2021,
",",O
ngadu,
",",O
masyarakat,
",",O
kantor,
",",O
anaknya,
",",O
korban,
",",O
pemerkosaan,
",",O
kepala,
",",O
desa,
",",O
caringin,
",",O
wetan,
",",O
dedi,
",",O
suhendar,
",",O
rabu,
",",O
2742022,
",",O
warga,
",",O
tenang,
",",O
tergesagesa,
",",O
mengembalikan,
",",O
keputusan,
",",O
keluarga,
",",O
buruburu,
",",O
musyawarahkan,
",",O
rw,
",",O
pakai,
",",O
hukum,
",",O
baiknya,
",",O
musyawarahkan,
",",O
musyawarah,
",",O
keluarga,
",",O
korban,
",",O
mencapai,
",",O
10,
",",O
berani,
",",O
aksi,
",",O
bejat,
",",O
abah,
",",O
heni,
",",O
asalnya,
",",O
berani,
",",O
berani,
",",O
istilahnya,
",",O
korban,
",",O
berani,
",",O
abah,
",",O
heni,
",",O
mengelak,
",",O
hadapan,
",",O
keluarga,
",",O
korban,
",",O
mengakui,
",",O
perbuatan,
",",O
kejinya,
",",O
dedi,
",",O
warga,
",",O
mendengar,
",",O
emosi,
",",O
barulah,
",",O
petugas,
",",O
kepolisian,
",",O
dilibatkan,
",",O
mengelak,
",",O
abah,
",",O
heni,
",",O
pengakuan,
",",O
masyarakat,
",",O
emosi,
",",O
namanya,
",",O
kepala,
",",O
desa,
",",O
main,
",",O
hakim,
",",O
hubungi,
",",O
bhabinkamtibmas,
",",O
diamankan,
",",O
paparnya,
",",O
masyarakat,
",",O
sedih,
",",O
kejadian,
",",O
kejadiannya,
",",O
cuman,
",",O
dilaporkannya,
",",O
kemarin,
",",O
terungkapnya,
",",O
kemarin,
",",O
kejadiannya,
",",O
2017,
",",O
informasi,
",",O
abah,
",",O
heni,
",",O
dijatuhi,
",",O
hukuman,
",",O
mati,
",",O
palu,
",",O
hakim,
",",O
pengadilan,
",",O
bandung,
",",O
menganulir,
",",O
putusan,
",",O
15,
",",O
penjara,
",",O
diketok,
",",O
hakim,
",",O
pengadilan,
",",O
negeri,
",",O
pn,
",",O
cibadak,
",",O
sukabumi,
",",O
menjatuhkan,
",",O
pidana,
",",O
terdakwa,
",",O
pidana,
",",O
mati,
",",O
hakim,
",",O
kutipan,
",",O
amar,
",",O
putusan,
",",O
diterima,
",",O
aksi,
",",O
curamnor,
",",O
pasuruan,
",",O
merajalela,
",",O
pencurian,
",",O
minimarket,
",",O
terekam,
",",O
kamera,
",",O
cctv,
",",O
rekaman,
",",O
cctv,
",",O
pelaku,
",",O
pelaku,
",",O
beraksi,
",",O
minimarket,
",",O
jalan,
",",O
panglima,
",",O
sudirman,
",",O
purworejo,
",",O
kota,
",",O
pasuruan,
",",O
aksiaksi,
",",O
curamnor,
",",O
pelaku,
",",O
membagi,
",",O
tugas,
",",O
eksekutor,
",",O
pelaku,
",",O
bertindak,
",",O
joki,
",",O
aksinya,
",",O
pelaku,
",",O
membutuhkan,
",",O
menggondol,
",",O
motor,
",",O
merusak,
",",O
kunci,
",",O
rumah,
",",O
kanit,
",",O
reskrim,
",",O
polsek,
",",O
purworejo,
",",O
akp,
",",O
agung,
",",O
sujatmiko,
",",O
aksi,
",",O
curanmor,
",",O
minggu,
",",O
301,
",",O
2020,
",",O
wib,
",",O
motor,
",",O
dicuri,
",",O
jenis,
",",O
matik,
",",O
motor,
",",O
beat,
",",O
dicuri,
",",O
terang,
",",O
agung,
",",O
selasa,
",",O
122022,
",",O
pencurian,
",",O
motor,
",",O
keempat,
",",O
kalinya,
",",O
10,
",",O
pencurian,
",",O
motor,
",",O
wilayah,
",",O
hukum,
",",O
polres,
",",O
pasuruan,
",",O
kota,
",",O
22,
",",O
januari,
",",O
2022,
",",O
aksi,
",",O
pencurian,
",",O
pasuruan,
",",O
minimarket,
",",O
desa,
",",O
kedawung,
",",O
wetan,
",",O
kecamatan,
",",O
grati,
",",O
food,
",",O
court,
",",O
warungdowo,
",",O
kecamatan,
",",O
pohjentrek,
",",O
minimarket,
",",O
kelurahan,
",",O
tembokrejo,
",",O
kecamatan,
",",O
purworejo,
",",O
aksi,
",",O
curanmor,
",",O
meningkat,
",",O
wilayah,
",",O
kota,
",",O
probolinggo,
",",O
razia,
",",O
digiatkan,
",",O
titik,
",",O
rawan,
",",O
dilintasi,
",",O
pelaku,
",",O
curanmor,
",",O
salah,
",",O
satunya,
",",O
jalan,
",",O
mastrip,
",",O
kelurahankecamatankedupok,
",",O
probolinggo,
",",O
2000,
",",O
wib,
",",O
2200,
",",O
wib,
",",O
petugas,
",",O
patwal,
",",O
brigade,
",",O
mobil,
",",O
bm,
",",O
satlantas,
",",O
polres,
",",O
probolinggo,
",",O
kota,
",",O
menggelar,
",",O
razia,
",",O
dadakan,
",",O
malam,
",",O
giat,
",",O
dipimpin,
",",O
kasa,
",",O
lantas,
",",O
polres,
",",O
probolinggo,
",",O
kota,
",",O
akp,
",",O
roni,
",",O
faslah,
",",O
diikuti,
",",O
kekuatan,
",",O
personel,
",",O
razia,
",",O
digelar,
",",O
mempersempit,
",",O
ruang,
",",O
gerak,
",",O
pelaku,
",",O
curanmor,
",",O
merajalela,
",",O
giat,
",",O
45,
",",O
motor,
",",O
protolan,
",",O
dilengkapi,
",",O
suratsurat,
",",O
diamankan,
",",O
petugas,
",",O
tindakan,
",",O
surat,
",",O
tilang,
",",O
polisi,
",",O
menggeledah,
",",O
pengendarannya,
",",O
puluhan,
",",O
kendaraan,
",",O
dibawa,
",",O
mako,
",",O
sarpas,
",",O
satlantas,
",",O
polres,
",",O
probolinggo,
",",O
kota,
",",O
pemeriksaan,
",",O
identifikasi,
",",O
nomor,
",",O
rangka,
",",O
nomor,
",",O
mesin,
",",O
kendaraan,
",",O
identitas,
",",O
sejarah,
",",O
kendaraan,
",",O
kantor,
",",O
samsat,
",",O
kanit,
",",O
patroli,
",",O
sarlantas,
",",O
polres,
",",O
probolinggo,
",",O
kota,
",",O
ipda,
",",O
tohari,
",",O
kegiatan,
",",O
hunting,
",",O
razia,
",",O
digelar,
",",O
mengantisipasi,
",",O
aksi,
",",O
kejahatan,
",",O
kota,
",",O
probolinggo,
",",O
gencarkan,
",",O
razia,
",",O
hunting,
",",O
jalanan,
",",O
personel,
",",O
lintas,
",",O
patroli,
",",O
titik,
",",O
rawan,
",",O
mengantisipasi,
",",O
tindak,
",",O
kriminalitas,
",",O
giat,
",",O
tujuan,
",",O
masyarakat,
",",O
tenang,
",",O
bentuk,
",",O
pengabdian,
",",O
masyarakat,
",",O
tohari,
",",O
roni,
",",O
faslah,
",",O
giat,
",",O
bertujuan,
",",O
masyarakat,
",",O
perlindungan,
",",O
mengayomi,
",",O
melayani,
",",O
tugas,
",",O
utama,
",",O
kepolisian,
",",O
pelanggar,
",",O
wajib,
",",O
membawa,
",",O
suratsurat,
",",O
resmi,
",",O
stnk,
",",O
bpkb,
",",O
membawa,
",",O
spart,
",",O
part,
",",O
aslinya,
",",O
dipasang,
",",O
surat,
",",O
teruskan,
",",O
satreskrim,
",",O
kelanjutan,
",",O
proses,
",",O
hukumnya,
",",O
giat,
",",O
lakukan,
",",O
tujuan,
",",O
pelayanan,
",",O
terbaik,
",",O
masyarakat,
",",O
mengayomi,
",",O
melindungi,
",",O
melayani,
",",O
dimana,O
",",O
tugas,
",",O
kepolisian,
",",O
pelanggar,
",",O
wajib,
",",O
membawa,
",",O
surat,
",",O
surat,
",",O
kendaraan,
",",O
stnk,
",",O
bpkb,
",",O
asli,
",",O
bawa,
",",O
spart,
",",O
part,
",",O
original,
",",O
pasang,
",",O
mako,
",",O
sarpas,
",",O
motor,
",",O
ditenggarai,
",",O
hasil,
",",O
kejahatan,
",",O
limpahkan,
",",O
unit,
",",O
satreskrim,
",",O
proses,
",",O
akp,
",",O
roni,
",",O
kepolisian,
",",O
menghimbau,
",",O
masyarakat,
",",O
meningkatkan,
",",O
kewaspadaan,
",",O
jaga,
",",O
kendaraan,
",",O
mengunci,
",",O
ganda,
",",O
motornya,
",",O
aksi,
",",O
curanmor,
",",O
kota,
",",O
probolinggo,
",",O
sasaran,
",",O
pencurian,
",",O
perumahan,
",",O
elit,
",",O
jalan,
",",O
sabdo,
",",O
palon,
",",O
kelurahan,
",",O
jati,
",",O
kecamatan,
",",O
mayangan,
",",O
pasutri,
",",O
lansia,
",",O
penjaga,
",",O
rumah,
",",O
berusaha,
",",O
menggagalkannya,
",",O
pencurian,
",",O
motor,
",",O
sabtu,
",",O
192,
",",O
0300,
",",O
wib,
",",O
penjaga,
",",O
perumahan,
",",O
penjaga,
",",O
meneriaki,
",",O
pencuri,
",",O
takut,
",",O
pencuri,
",",O
menyerang,
",",O
mencoba,
",",O
menyabetkan,
",",O
celurit,
",",O
penjaga,
",",O
perumahan,
",",O
alhasil,
",",O
motor,
",",O
matic,
",",O
jenis,
",",O
honda,
",",O
beat,
",",O
nopol,
",",O
2589,
",",O
qm,
",",O
berhasil,
",",O
dibawa,
",",O
kabur,
",",O
salim,
",",O
60,
",",O
penjaga,
",",O
perumahan,
",",O
saksi,
",",O
menegur,
",",O
pencuri,
",",O
menjenguk,
",",O
temannya,
",",O
sakit,
",",O
perum,
",",O
regency,
",",O
pelaku,
",",O
membawa,
",",O
motor,
",",O
salim,
",",O
istrinya,
",",O
masiamah,
",",O
55,
",",O
mencegah,
",",O
komplotan,
",",O
curanmor,
",",O
istrinya,
",",O
gagal,
",",O
menghentikannya,
",",O
pelaku,
",",O
menunggu,
",",O
pagar,
",",O
perumahan,
",",O
disamperin,
",",O
pelaku,
",",O
menjenguk,
",",O
temannya,
",",O
sakit,
",",O
teryata,
",",O
pelaku,
",",O
perumahan,
",",O
membawa,
",",O
kabur,
",",O
motor,
",",O
matic,
",",O
milik,
",",O
warga,
",",O
diteriakin,
",",O
tutup,
",",O
pintu,
",",O
pagar,
",",O
pelaku,
",",O
menendangnya,
",",O
menyabet,
",",O
nyabetkan,
",",O
clurit,
",",O
membawa,
",",O
motor,
",",O
hasil,
",",O
kejahatannnya,
",",O
istrinya,
",",O
menyetop,
",",O
aksi,
",",O
pelaku,
",",O
gagal,
",",O
salim,
",",O
minggu,
",",O
2022022,
",",O
bagas,
",",O
tantra,
",",O
pradhana,
",",O
korban,
",",O
pemilik,
",",O
motor,
",",O
mengaku,
",",O
pencurian,
",",O
penjaga,
",",O
perumahan,
",",O
istrinya,
",",O
mencegahnya,
",",O
aksi,
",",O
curanmor,
",",O
dilaporkan,
",",O
polisi,
",",O
waker,
",",O
penjaga,
",",O
perumahan,
",",O
istrinya,
